text,font_size,is_bold,word_count,size_diff_from_prev,starts_with_pattern,y_position,is_centered,page_num,label,text_case_title,text_case_upper
9.2 Travel and meeting expenses for Steering Committee members are reimbursed according to the,9.959999999999923,False,14,0.0,False,0.22348484848484848,True,12,paragraph,False,False
policies of the Ontario Library Association,9.959999999999923,False,6,0.0,False,0.23737373737373738,False,12,paragraph,False,False
9.3 Conflict of Interest:,9.959999999999923,False,4,0.0,False,0.25252525252525254,False,12,paragraph,False,False
The ODL Steering Committee will function according to standard conflict of interest guidelines,9.959999999999923,False,13,0.0,False,0.26641414141414144,True,12,paragraph,False,False
"ensuring that members, their immediate family members, or their places of employment, will",9.959999999999923,False,13,0.0,False,0.2815656565656566,True,12,paragraph,False,False
not benefit financially from the decisions the Steering Committee might make. As a first,9.959999999999923,False,14,0.0,False,0.29545454545454547,True,12,paragraph,False,False
"order of business, the Steering Committee will be expected to adopt a conflict of interest policy",9.959999999999923,False,16,0.0,False,0.3106060606060606,True,12,paragraph,False,False
statement and procedural guidelines that will govern its work.,9.959999999999923,False,9,0.0,False,0.3244949494949495,True,12,paragraph,False,False
RFP: To Develop the Ontario Digital Library Business Plan March 2003 11113333,7.560000000000002,True,12,-2.3999999999999204,False,0.928030303030303,True,12,paragraph,False,False
Appendix C: ODL’s Envisioned Electronic Resources,12.0,False,6,4.439999999999998,False,0.12247474747474747,True,13,H2,False,False
The purpose of the ODL is to provide equal access to information for all Ontario citizens through,9.959999999999923,False,17,-2.0400000000000773,False,0.17424242424242425,True,13,paragraph,False,False
collaboration and resource sharing. ODL will be a portal - capable of customization as,9.959999999999923,False,14,0.0,False,0.1893939393939394,True,13,paragraph,False,False
"a home page for local libraries - to organized, comprehensive, authoritative and validated",9.959999999999923,False,13,0.0,False,0.2032828282828283,True,13,paragraph,False,False
e-information resources to meet the needs of all Ontario citizens at all stages and in all aspects,9.959999999999923,False,17,0.0,False,0.21843434343434343,True,13,paragraph,False,False
"of their education, life and work. Some examples:",9.959999999999923,False,8,0.0,False,0.23232323232323232,False,13,paragraph,False,False
1. Reference Resources,9.959999999999923,False,3,0.0,True,0.26136363636363635,False,13,paragraph,True,False
"- directories: companies, associations, organizations, governments, educational institutions,",9.959999999999923,False,8,0.0,False,0.2904040404040404,True,13,paragraph,False,False
etc. etc.,9.959999999999923,False,2,0.0,False,0.3055555555555556,False,13,paragraph,False,False
"- almanacs, country information",9.959999999999923,False,4,0.0,False,0.3194444444444444,False,13,paragraph,False,False
"- dictionaries, thesauri, encyclopedias",9.959999999999923,False,4,0.0,False,0.3345959595959596,False,13,paragraph,False,False
-consumer information,9.95999999999998,False,2,5.684341886080802e-14,False,0.3484848484848485,False,13,paragraph,False,False
"- phone books,",9.95999999999998,False,3,0.0,False,0.36363636363636365,False,13,paragraph,False,False
"- travel guides, entertainment guides",9.95999999999998,False,5,0.0,False,0.37752525252525254,False,13,paragraph,False,False
- weather information,9.95999999999998,False,3,0.0,False,0.3926767676767677,False,13,paragraph,False,False
- media/newspapers,9.95999999999998,False,2,0.0,False,0.4065656565656566,False,13,paragraph,False,False
"- leisure time, recreational activity guides",9.95999999999998,False,6,0.0,False,0.4217171717171717,False,13,paragraph,False,False
- indexing and abstracting services,9.95999999999998,False,5,0.0,False,0.4356060606060606,False,13,paragraph,False,False
"- currency converters,",9.95999999999998,False,3,0.0,False,0.45075757575757575,False,13,paragraph,False,False
- virtual reference services,9.95999999999998,False,4,0.0,False,0.46464646464646464,False,13,paragraph,False,False
-vocational/career information,9.95999999999998,False,2,0.0,False,0.4797979797979798,False,13,paragraph,False,False
-internet search engines,9.95999999999998,False,3,0.0,False,0.4936868686868687,False,13,paragraph,False,False
-current awareness services,9.95999999999998,False,3,0.0,False,0.5088383838383839,False,13,paragraph,False,False
2. Subject Guides,9.95999999999998,False,3,0.0,True,0.5378787878787878,False,13,paragraph,True,False
-arts and humanities,9.95999999999998,False,3,0.0,False,0.5669191919191919,False,13,paragraph,False,False
- business and economics,9.95999999999998,False,4,0.0,False,0.5808080808080808,False,13,paragraph,False,False
- education,9.95999999999998,False,2,0.0,False,0.5959595959595959,False,13,paragraph,False,False
-recreation and sports,9.95999999999998,False,3,0.0,False,0.6098484848484849,False,13,paragraph,False,False
"-entertainment - games, activities for kids",9.95999999999998,False,6,0.0,False,0.625,False,13,paragraph,False,False
-health information,9.95999999999998,False,2,0.0,False,0.6388888888888888,False,13,paragraph,False,False
-science and technology,9.95999999999998,False,3,0.0,False,0.6540404040404041,False,13,paragraph,False,False
-social sciences,9.960000000000008,False,2,2.842170943040401e-14,False,0.6679292929292929,False,13,paragraph,False,False
-society and culture,9.960000000000008,False,3,0.0,False,0.6830808080808081,False,13,paragraph,False,False
3. Educational tool-kits,9.960000000000008,False,3,0.0,True,0.7121212121212122,False,13,paragraph,False,False
"-guides to information gathering methodologies, information literacy",9.960000000000008,False,7,0.0,False,0.7411616161616161,True,13,paragraph,False,False
-study guides,9.960000000000008,False,2,0.0,False,0.7550505050505051,False,13,paragraph,False,False
-study skill development,9.960000000000008,False,3,0.0,False,0.7702020202020202,False,13,paragraph,False,False
-web-based curricula,9.960000000000008,False,2,0.0,False,0.7840909090909091,False,13,paragraph,False,False
-internet search guides,9.960000000000008,False,3,0.0,False,0.7992424242424242,False,13,paragraph,False,False
"4. Journals, books, maps, music etc.",9.960000000000008,False,6,0.0,True,0.8282828282828283,False,13,paragraph,False,False
RFP: To Develop the Ontario Digital Library Business Plan March 2003 11114444,7.560000000000002,True,12,-2.4000000000000057,False,0.928030303030303,True,13,paragraph,False,False
Parsippany -Troy Hills STEM Pathways,28.007216599999992,True,5,28.007216599999992,False,0.04671717171717172,True,0,Title,False,False
Mission Statement:,14.005850100000089,False,2,-14.001366499999904,False,0.11616161616161616,False,0,paragraph,True,False
To provide PTHSD high school students with the opportunity to,12.004800000000046,False,10,-2.001050100000043,False,0.11742424242424243,True,0,paragraph,False,False
"concentrate their studies, beyond those required in high school, in the areas of science,",12.004800000000046,False,14,0.0,False,0.13762626262626262,True,0,paragraph,False,False
"technology, engineering, and mathematics, and expose students to relevant real world",12.004800000000046,False,11,0.0,False,0.1553030303030303,True,0,paragraph,False,False
"experiences through project work, conferences and presentations to enhance their high school",12.004800000000046,False,12,0.0,False,0.17297979797979798,True,0,paragraph,False,False
experience.,12.004800000000046,False,1,0.0,False,0.1919191919191919,False,0,paragraph,False,False
Goals:,14.011450200000013,False,1,2.0066501999999673,False,0.23484848484848486,False,0,paragraph,True,False
"• Inspire keen interest in mathematics, science, engineering, and",11.508949800000096,False,9,-2.502500399999917,False,0.26641414141414144,False,0,paragraph,False,False
"technology, develop strong scholarship in the subject and",11.508949800000096,False,8,0.0,False,0.2840909090909091,False,0,paragraph,False,False
promote the enjoyment of these studies in high school.,11.508949800000096,False,9,0.0,False,0.3005050505050505,False,0,paragraph,False,False
•,11.508949800000096,False,1,0.0,False,0.31691919191919193,False,0,paragraph,False,False
Expose students to potential career opportunities in the field.,11.508949800000096,False,9,0.0,False,0.3181818181818182,False,0,paragraph,False,False
• Encourage students to pursue higher education and major in,11.508949800000096,False,10,0.0,False,0.3345959595959596,False,0,paragraph,False,False
STEM careers.,11.508949800000039,False,2,-5.684341886080802e-14,False,0.3522727272727273,False,0,paragraph,False,False
• Promote interactions with STEM professionals to learn about,11.508949799999982,False,9,-5.684341886080802e-14,False,0.3686868686868687,False,0,paragraph,False,False
future opportunities.,11.508949799999982,False,2,0.0,False,0.38636363636363635,False,0,paragraph,False,False
• Support field experiences connected to the world outside of,11.508949799999982,False,10,0.0,False,0.4027777777777778,False,0,paragraph,False,False
the school building.,11.508949799999982,False,3,0.0,False,0.42045454545454547,False,0,paragraph,False,False
"• Signal to employers, universities, training programs, and",11.508949799999982,False,8,0.0,False,0.43686868686868685,False,0,paragraph,False,False
military that a student has completed a comprehensive course,11.508949799999982,False,9,0.0,False,0.45454545454545453,False,0,paragraph,False,False
of study in a specialized area.,11.508949799999982,False,6,0.0,False,0.47095959595959597,False,0,paragraph,False,False
"• Cultivate transferable work habits such as perseverance, goal",11.508949799999982,False,9,0.0,False,0.48863636363636365,False,0,paragraph,False,False
"setting, and self-direction.",11.508949799999982,False,3,0.0,False,0.5050505050505051,False,0,paragraph,False,False
PATHWAY OPTIONS,15.308160000000044,False,2,3.7992102000000614,False,0.5580808080808081,True,0,H1,False,True
REGULAR PATHWAY DISTINCTION PATHWAY,15.310199999999952,True,4,0.0020399999999085594,False,0.5909090909090909,True,0,paragraph,False,True
● 4 credits of Math - At least one math,11.00758350000001,False,10,-4.302616499999942,False,0.6111111111111112,False,0,paragraph,False,False
course should be an AP Math class.,11.00758350000001,False,7,0.0,False,0.6287878787878788,False,0,paragraph,False,False
● 4 credits of Math,11.00758350000001,False,5,0.0,False,0.6338383838383839,False,0,paragraph,False,False
● 4 credits of Science- At least one,11.00758350000001,False,8,0.0,False,0.6452020202020202,False,0,paragraph,False,False
